0.1734002	0.9646208
0.0449623	0.1285899
0.5777946	0.9373476
0.5368575	0.2118672
0.3906296	0.0772378
0.531277	0.6725316
0.1534365	0.766242
0.0413	0.7309004
0.248202	0.282076
0.2500762	0.9928933
0.9513896	0.0338247
0.1447215	0.5983861
0.4143907	0.1342695
0.8388714	0.6201426
0.1181897	0.3736659
0.2575369	0.1862029
0.483346	0.3229864
0.2529092	0.4458264
0.6257334	0.6388798
0.3535559	0.4646969
0.4076378	0.1314376
0.8503997	0.0123844
0.9389358	0.9741289
0.982916	0.668713
0.3360114	0.2442573
0.1835976	0.6548033
0.3640437	0.7247377
0.1544244	0.1308417
0.185766	0.7485612
0.1293051	0.1273487
0.3626511	0.2766138
0.8663115	0.5218276
0.7296345	0.105079
0.968984	0.0783357
0.8582719	0.1143702
0.6819491	0.3715236
0.6923286	0.5920582
0.9389923	0.3824772
0.0523152	0.1493911
0.1738525	0.1454718
0.8675264	0.746806
0.6071912	0.7080046
0.563815	0.2324147
0.5712278	0.930505
0.1340029	0.9053461
0.1082662	0.4382342
0.6175444	0.7418558
0.048609	0.9853284
0.8998764	0.8748874
0.8817978	0.3787442
0.1982914	0.7701459
0.2491458	0.7563567
0.6420455	0.0187198
0.2173776	0.6087104
0.8993499	0.7055966
0.9481615	0.340977
0.6469329	0.5907316
0.1044174	0.3489559
0.7917817	0.3387114
0.4695331	0.4257893
0.3788058	0.1818304
0.5767824	0.3874072
0.9709353	0.6248109
0.0841568	0.0791839
0.875991	0.919679
0.9374882	0.2630956
0.1536159	0.1306843
0.4709049	0.9049965
0.3225757	0.1566557
0.6516746	0.2659827
0.7203722	0.5657362
0.762902	0.9564186
0.2129851	0.2256092
0.1746999	0.8975877
0.4320317	0.6442358
0.0490471	0.3221626
0.719488	0.5094979
0.3067568	0.4052409
0.3536855	0.7084627
0.25115	0.0244981
0.0167927	0.1257669
0.4971716	0.6126748
0.1930363	0.0754943
0.1384291	0.3829713
0.3755738	0.9222988
0.4505322	0.4135199
0.3861441	0.9666231
0.1753108	0.5532266
0.4021861	0.222543
0.3890118	0.7462308
0.2538802	0.3278965
0.0068666	0.0434509
0.307264	0.4085681
0.0623829	0.8340642
0.5980175	0.475865
0.2979045	0.6062191
0.3620098	0.8614741
0.1818612	0.8394394
0.774842	0.5595723
0.5141263	0.9686474
0.8213709	0.8436634
0.175573	0.8131148
0.3004567	0.8080358
0.6995853	0.4005619
0.9656632	0.5672854
0.7865939	0.002711
0.6149801	0.9459464
0.2094732	0.827256
0.5697103	0.9025875
0.5338942	0.3047126
0.6208243	0.6521138
0.2775886	0.5868351
0.9753776	0.8165555
0.6965305	0.5575673
0.0465009	0.409219
0.1191706	0.7470006
0.9938401	0.8065433
0.054901	0.5360361
0.4137195	0.9901163
0.5886961	0.9301227
0.0626654	0.2978144
0.0804562	0.140828
0.4275489	0.2181157
0.5846254	0.1063117
0.3428479	0.7810218
0.2507971	0.4660267
0.7906551	0.3169808
0.6117492	0.6719204
0.2673376	0.562898
0.9914271	0.9252446
0.4927271	0.8023853
0.6833744	0.7993487
0.2481987	0.9088305
0.0496296	0.4893162
0.8309914	0.732959
0.1678346	0.1514063
0.1595591	0.2991431
0.2660868	0.3878658
0.533493	0.9256722
0.1293743	0.8420547
0.6334466	0.3703967
0.9806253	0.5746441
0.8815947	0.2673457
0.0809761	0.3072898
0.5800412	0.4993716
0.3095348	0.4557941
0.2510338	0.9443959
0.5023554	0.9504528
0.7759582	0.7518298
0.561427	0.3918329
0.9237015	0.4845788
0.5037684	0.329608
0.4843938	0.9929048
0.6784398	0.5240138
0.3328026	0.7077142
0.3491268	0.9797342
0.3808517	0.1006852
0.0715708	0.7044155
0.725972	0.0821867
0.2089679	0.9766701
0.4427564	0.8418061
0.4936251	0.0682556
0.4050488	0.827875
0.5878804	0.1679307
0.6526936	0.7315443
0.7379199	0.2789529
0.0924933	0.616535
0.9308453	0.9557254
0.9049574	0.7286437
0.8994555	0.4204565
0.0908202	0.3297957
0.4540753	0.8328127
0.7335221	0.6561068
0.3099583	0.4513488
0.7864092	0.9201017
0.1422665	0.3722189
0.6724478	0.3840321
0.0150687	0.4279911
0.9796751	0.5209441
0.6378545	0.0767472
0.955056	0.9868024
0.3103323	0.1854069
0.302617	0.7291714
0.7374411	0.701228
0.0993802	0.9609503
0.65323	0.6661446
0.2262693	0.3394651
0.0186445	0.2179205
0.1119512	0.61969
0.5766568	0.8525629
0.1574042	0.6886755
0.2241678	0.596543
0.1504854	0.7564887
0.0792803	0.4303613
0.9063267	0.3831439
0.9703485	0.8783504
0.3542551	0.3050357
0.2677796	0.6835815
0.1444212	0.6670739
0.1701568	0.7926916
0.4084543	0.158088
0.4388235	0.9148909
0.95646	0.4059936
0.9234995	0.5712529
0.7038294	0.6283419
0.197096	0.286656
0.5731782	0.0741555
0.9731689	0.2122115
0.5784023	0.4761962
0.081548	0.5272255
0.158107	0.9977414
0.2478329	0.5673414
0.8022674	0.5092909
0.7937202	0.3112664
0.8633409	0.5312753
0.6212253	0.5953913
0.9789063	0.0228006
0.6157101	0.6032499
0.7994806	0.4826556
0.7229876	0.3429826
0.4061511	0.7673574
0.5259194	0.7895889
0.2692863	0.2205899
0.7365767	0.2095925
0.2689551	0.3376069
0.7388215	0.130714
0.7211229	0.4189356
0.2814681	0.0621341
0.2235953	0.384819
0.2909273	0.1708692
0.8766974	0.4858599
0.7190269	0.2494522
0.2446343	0.0998031
0.5665859	0.7587544
0.4600886	0.0918385
0.051715	0.2095788
0.4061898	0.2461673
0.1267267	0.7011134
0.012458	0.2790591
0.3704127	0.1264001
0.1590548	0.2158726
0.7724442	0.7313244
0.599184	0.5796776
0.9928785	0.2560061
0.4511519	0.4507533
0.8116195	0.1644973
0.4156912	0.7792994
0.5600289	0.2211272
0.82206	0.2592981
0.0474908	0.1904643
0.0869663	0.3064345
0.5478367	0.5229242
0.1730219	0.6988745
0.6150599	0.3869813
0.0895446	0.4635076
0.9690648	0.2187973
0.2888471	0.4746466
0.2964912	0.0678034
0.5684603	0.5589603
0.1064797	0.8140259
0.5519749	0.746829
0.3877058	0.4467545
0.8067244	0.6244627
0.2881849	0.0075842
0.9397213	0.3797146
0.215465	0.1078051
0.2490284	0.6716816
0.9596695	0.9939518
0.5111707	0.0398149
0.2740534	0.8553205
0.9061538	0.1551954
0.2024871	0.0337112
0.9812159	0.7170054
0.2895689	0.8135184
0.5125495	0.9674742
0.1898329	0.4033507
0.9949674	0.8616469
0.9130546	0.1646878
0.9108938	0.2565522
0.2979336	0.203569
0.3513684	0.0633844
0.495197	0.363644
0.2981446	0.6252927
0.7577487	0.3247914
0.4125234	0.3149455
0.72718	0.6729646
0.2391285	0.3715272
0.1304028	0.411283
0.3975443	0.220731
0.3815058	0.5650002
0.7173315	0.5860196
0.6238482	0.1208525
0.3481753	0.9924978
0.4855071	0.755899
0.5654228	0.8902696
0.0658723	0.6048765
0.221272	0.5677734
0.2337638	0.1142853
0.6395756	0.1849826
0.8152877	0.3908051
0.1691747	0.4276543
0.1968244	0.6230059
0.163701	0.8133824
0.4389791	0.1042454
0.9203461	0.183484
0.0907979	0.7108144
0.5913684	0.8612421
0.7752273	0.8447049
0.1436148	0.264799
0.5622027	0.6969592
0.2175907	0.8277092
0.651002	0.3904685
0.6542949	0.1560883
0.6104897	0.9664583
0.6953802	0.1243965
0.3528945	0.0522451
0.4445811	0.7939273
0.6069449	0.6620864
0.5590728	0.7937183
0.9153743	0.220787
0.0242143	0.3522894
0.4067766	0.2789633
0.5385887	0.5798252
0.804162	0.4262823
0.5829225	0.9623509
0.8656388	0.7491569
0.060256	0.1403201
0.5909528	0.7937436
0.0743646	0.334083
0.4112919	0.6768884
0.1550989	0.2943154
0.74755	0.1561144
0.6269115	0.4835602
0.4323844	0.6304307
0.9601953	0.244297
0.4224658	0.1333556
0.8977706	0.6110026
0.4699881	0.2970953
0.2628254	0.8719734
0.7775172	0.615828
0.163311	0.876386
0.2443834	0.4829756
0.4360471	0.7470307
0.4531917	0.8406952
0.9590175	0.4191578
0.4177651	0.645363
0.7596402	0.7293348
0.1618106	0.3818358
0.4726874	0.9105336
0.1810894	0.4112645
0.0531221	0.9119499
0.750168	0.5211016
0.703843	0.0942683
0.4015448	0.0475658
0.3733957	0.0486263
0.4725766	0.365033
0.3617024	0.6235287
0.6096321	0.4252692
0.4951854	0.2174477
0.7951313	0.6170739
0.8003241	0.3733725
0.6865628	0.7641675
0.4694254	0.4242203
0.8447249	0.6602739
0.2439645	0.033942
0.7722262	0.4954269
0.7956801	0.9608542
0.7986082	0.5950178
0.4026955	0.4156868
0.5964631	0.7202018
0.123003	0.1645578
0.996835	0.6078551
0.5997989	0.2914287
0.51215	0.8470989
0.2668495	0.0089243
0.2354776	0.5833978
0.5855737	0.3337547
0.1134602	0.4380402
0.3755601	0.6482311
0.1354045	0.9459308
0.765504	0.9914731
0.8559942	0.1653049
0.87296	0.6668412
0.8037975	0.5768216
0.3468941	0.5527959
0.1055372	0.2405271
0.499523	0.2253954
0.9229702	0.1569748
0.4452229	0.6235541
0.3459587	0.2347683
0.3536043	0.2648554
0.0167341	0.3712508
0.6749047	0.6778589
0.2208773	0.7839358
0.6292643	0.5753269
0.8359756	0.4137437
0.2225939	0.6143578
0.8144575	0.9857233
0.9226195	0.3381932
0.4642461	0.8837591
0.1026226	0.3551468
0.2191539	0.990307
0.9009418	0.7631547
0.6403289	0.0146046
0.0711794	0.6867437
0.086494	0.5745101
0.8969206	0.8393034
0.5557573	0.1681502
0.6009966	0.001374
0.9532808	0.1381133
0.9930291	0.9555871
0.0282944	0.9931076
0.3059381	0.5288615
0.3999238	0.5338788
0.8168016	0.1884823
0.0769516	0.2733111
0.2536888	0.2814632
0.8545161	0.5416979
0.0064273	0.4173152
0.6058576	0.7515887
0.364899	0.4674244
0.0845459	0.1408994
0.6630808	0.8278246
0.3016498	0.4266326
0.7090974	0.4780005
0.361559	0.8090547
0.7831159	0.5355212
0.6923313	0.2002604
0.9018743	0.8325368
0.4585244	0.5097265
0.0728797	0.4107363
0.5621899	0.5667743
0.1677744	0.4462634
0.7265823	0.9600553
0.9166706	0.5565143
0.9843313	0.0634863
0.5331999	0.4523687
0.9169705	0.2613801
0.3559648	0.5651
0.9647887	0.5985382
0.6369529	0.4199972
0.5713498	0.6242909
0.6364865	0.9543071
0.7032967	0.4086738
0.4486659	0.12424
0.8394431	0.6773617
0.1978692	0.5321312
0.3685633	0.2310431
0.8898401	0.197394
0.8454468	0.0950878
0.1444184	0.1977355
0.3084136	0.1288526
0.0376392	0.006008
0.4193245	0.5306463
0.1466651	0.2964055
0.1233262	0.399768
0.2136917	0.7026541
0.1098675	0.7395792
0.2202418	0.8877155
0.5595593	0.418578
0.7605319	0.6544933
0.6667663	0.5916107
0.8313436	0.2692239
0.3505545	0.0337091
0.6355496	0.8015541
0.4023386	0.8163407
0.5047633	0.9765437
0.6958105	0.4002435
0.8876587	0.5983957
0.7625131	0.7584421
0.2469656	0.1246048
0.2000223	0.5609875
0.0955636	0.0307903
0.2650234	0.7943727
0.8604554	0.7169007
0.9383504	0.5110392
0.5054991	0.7068337
0.3277347	0.0307925
0.4030772	0.5783136
0.1192495	0.1256394
0.4582916	0.2076505
0.8471489	0.3974401
0.3998714	0.631059
0.0396463	0.1168665
0.3686381	0.7830197
0.3295048	0.4837064
0.1404358	0.0241275
0.6131778	0.8495482
0.4820518	0.3570729
0.7604129	0.6278141
0.3870309	0.6256046
0.5001112	0.5845278
0.984723	0.1719235
0.7096559	0.0006006
0.347509	0.9529176
0.047555	0.9456167
0.3735625	0.8796044
0.0372981	0.8264538
0.3808757	0.4397738
0.3025706	0.1989799
0.9653096	0.5117441
0.7175235	0.1502117
0.1625007	0.9658369
0.7535457	0.4406268
0.9866702	0.841519
0.3305776	0.7864874
0.1261953	0.0465024
0.7358107	0.9342287
0.4697613	0.0304592
0.5780847	0.0853281
0.1548187	0.2400183
0.2211358	0.0474442
0.0595939	0.9006861
0.8609802	0.2715672
0.4357815	0.623393
0.4491368	0.9376719
0.688786	0.5592241
0.3027394	0.9528994
0.9301446	0.7277496
0.4957968	0.016268
0.8331866	0.1961685
0.1560457	0.1385821
0.9567471	0.2225105
0.568378	0.5626856
0.1578965	0.9711423
0.6467073	0.615245
0.4553582	0.3237453
0.4744479	0.5192536
0.9424221	0.6472905
0.8085729	0.1755645
0.2028713	0.9107324
0.8710254	0.2931352
0.032127	0.7470856
0.785227	0.6911548
0.7051475	0.8752107
0.5876454	0.7088804
0.2171265	0.6692085
0.3474655	0.9128069
0.3157098	0.9526568
0.2062978	0.280083
0.2607719	0.1979061
0.387857	0.098952
0.8535692	0.2673332
0.1992678	0.7148121
0.6175872	0.6070051
0.7326984	0.7860291
0.7177909	0.9859075
0.2115931	0.7130107
0.4438608	0.1175575
0.6933588	0.0491793
0.5467425	0.6103948
0.4096095	0.8990116
0.7661736	0.3011796
0.7054919	0.9414824
0.0816967	0.7878284
0.1738037	0.7788795
0.6840275	0.2135232
0.08797	0.1740905
0.604407	0.8657099
0.2801862	0.8240613
0.1348435	0.2391529
0.7793683	0.9300193
0.6015793	0.1231599
0.349547	0.2443061
0.1806537	0.5231444
0.2792912	0.4988131
0.1341891	0.594629
0.4183205	0.7354755
0.9464889	0.6168038
0.7876329	0.9756107
0.6317368	0.1099043
0.7840304	0.4955019
0.3368656	0.8072533
0.5412535	0.0566885
0.4165755	0.7920163
0.5988112	0.1795688
0.5491079	0.1600861
0.4670799	0.3174636
0.8253294	0.0598837
0.3576577	0.9318284
0.2703206	0.3617204
0.5224922	0.7503368
0.9339139	0.4958028
0.7357002	0.9534961
0.5279919	0.6186014
0.7946024	0.1435913
0.7203805	0.9021671
0.7560913	0.9545014
0.4437981	0.9983836
0.6789726	0.658453
0.1357378	0.2770679
0.9412529	0.7544349
0.620499	0.5951975
0.2676542	0.0607633
0.3255987	0.0776543
0.0085679	0.1412989
0.6446401	0.4796033
0.4103922	0.4657534
0.4818802	0.1307802
0.1076647	0.8053909
0.8350469	0.1028777
0.9158394	0.2754785
0.2348876	0.5536153
0.6009131	0.8649852
0.8278978	0.3180474
0.2214015	0.1597784
0.5718244	0.6859447
0.4624146	0.3539327
0.7444715	0.4199259
0.9751691	0.0899561
0.6556147	0.6356826
0.5616055	0.0819651
0.0094025	0.0677017
0.4037928	0.7788898
0.8585017	0.0540791
0.9687821	0.0071087
0.5152921	0.0687812
0.1741087	0.542529
0.5218366	0.7527659
0.6833041	0.4842274
0.1443581	0.2091473
0.6786704	0.1221419
0.2774246	0.2893744
0.2449145	0.6373921
0.4354019	0.1223927
0.8696006	0.5325659
0.4412036	0.4247572
0.2854512	0.316598
0.5468786	0.8503617
0.9210804	0.0034762
0.3744851	0.9384618
0.9802255	0.1219196
0.513264	0.0184187
0.7900571	0.192397
0.1207691	0.1284256
0.8294526	0.1630464
0.6825401	0.6312583
0.3757391	0.9112831
0.6280731	0.8185309
0.3327568	0.8848806
0.0516293	0.6902226
0.1386142	0.593403
